"GRAPH","Parameters","Size","Build time","Avg degree","Max degree"
"Vamana","R = 32, L = 64",1183514,0,5.18695,32

"Num queries","Target recall","Actual recall","QPS","Average Cmps","Tail Cmps","Average Visited","Tail Visited","k","Q"
10000,0.1,0.1128,1.75747e+06,145,214,14,14,1,14
10000,0.2,0.2033,1.26088e+06,190,276,19,19,1,19
10000,0.3,0.322,1.11111e+06,246,468,25,46,1,10
10000,0.4,0.4116,832224,333,623,37,67,1,17
10000,0.5,0.5011,532340,501,925,59,108,1,34
10000,0.6,0.6035,243457,1021,1729,138,235,1,100


