"GRAPH","Parameters","Size","Build time","Avg degree","Max degree"
"Vamana","R = 32, L = 64",1183514,0,4.72519,32

"Num queries","Target recall","Actual recall","QPS","Average Cmps","Tail Cmps","Average Visited","Tail Visited","k","Q"
10000,0.1,0.1021,1.6142e+06,148,225,16,16,1,16
10000,0.2,0.2021,1.11707e+06,207,311,23,23,1,23
10000,0.3,0.3092,1.03993e+06,258,499,29,53,1,11
10000,0.4,0.4056,744823,358,662,43,77,1,20
10000,0.5,0.5051,474136,533,955,69,124,1,40
10000,0.6,0.6003,207879,1121,1887,166,280,1,120


