dataset,metric,method,gamma,alpha,R,L,S,dimensions,estimated coverage,coverage sample,sources,total points,sweep,coverage,edges,mean out degree,median out degree,min out degree,max out degree,median in degree,min in degree,max in degree,mean points covered,median points covered,min points covered,max points covered,sources below 99.5% coverage,sources below 100% coverage,build time (s),build wall (s),adjlist wall (s),graph min coverage,graph max coverage,graph avg out degree,graph median out degree,graph max out degree,graph total edges
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,94.0,,3.154,3.0,1,31,3.0,1,116,,,,,,,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,94.5,,3.265,3.0,1,31,3.0,1,132,,,,,,,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,95.0,,3.39,3.0,1,31,3.0,1,150,,,,,,,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,95.5,,3.532,3.0,1,31,3.0,1,173,,,,,,,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,96.0,,3.695,3.0,1,31,3.0,1,192,,,,,,,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,96.5,,3.882,3.0,1,32,3.0,1,226,,,,,,,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,97.0,,4.095,3.0,1,32,4.0,1,261,,,,,,,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,97.5,,4.335,4.0,1,32,4.0,1,302,,,,,,,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,98.0,,4.614,4.0,1,32,4.0,1,344,,,,,,,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,98.5,,4.953,4.0,1,32,4.0,1,399,,,,,,,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,99.0,,5.387,4.0,1,32,4.0,1,454,,,,,,,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,99.5,,5.985,5.0,1,32,4.0,1,528,,,,,,,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,100.0,,6.78,5.0,1,32,5.0,1,605,,,,,,,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,1,,,,,,,,819461.441,911957.0,0,1183514,1117581,1166643,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,2,,,,,,,,1022433.21,1100609.0,0,1183514,1088936,1163289,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,3,,,,,,,,1096721.908,1145445.0,4230,1183514,1065749,1161220,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,4,,,,,,,,1129597.103,1157289.0,31301,1183514,1042126,1158908,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,5,,,,,,,,1146054.587,1162365.0,60910,1183514,1018229,1156345,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,6,,,,,,,,1155013.517,1164903.0,67678,1183514,994746,1153658,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,7,,,,,,,,1160207.866,1166595.0,95595,1183514,971616,1150872,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,8,,,,,,,,1163356.156,1168287.0,221645,1183514,950168,1148100,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,9,,,,,,,,1165332.396,1169132.0,259713,1183514,930215,1145254,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,10,,,,,,,,1166602.656,1169978.0,348540,1183514,912411,1142452,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,11,,,,,,,,1167454.957,1170824.0,348540,1183514,896763,1139755,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,12,,,,,,,,1168028.274,1170824.0,348540,1183514,883121,1137040,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,13,,,,,,,,1168424.868,1171670.0,348540,1183514,871508,1134538,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,14,,,,,,,,1168705.781,1171670.0,348540,1183514,861621,1132170,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,15,,,,,,,,1168902.535,1171670.0,348540,1183514,853640,1129913,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,16,,,,,,,,1169043.29,1171670.0,348540,1183514,846951,1127786,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,17,,,,,,,,1169144.992,1171670.0,348540,1183514,841537,1125793,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,18,,,,,,,,1169218.665,1172516.0,348540,1183514,837288,1124102,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,19,,,,,,,,1169273.38,1172516.0,348540,1183514,833843,1122523,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,20,,,,,,,,1169312.693,1172516.0,348540,1183514,831192,1121118,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,21,,,,,,,,1169341.954,1172516.0,348540,1183514,829205,1119901,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,22,,,,,,,,1169363.545,1172516.0,348540,1183514,827646,1118740,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,23,,,,,,,,1169379.358,1172516.0,348540,1183514,826528,1117750,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,24,,,,,,,,1169391.313,1172516.0,348540,1183514,825601,1116901,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,25,,,,,,,,1169399.923,1172516.0,348540,1183514,824974,1116178,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,26,,,,,,,,1169406.357,1172516.0,348540,1183514,824552,1115571,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,27,,,,,,,,1169410.691,1172516.0,348540,1183514,824220,1115079,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,28,,,,,,,,1169413.755,1172516.0,348540,1183514,823974,1114713,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,29,,,,,,,,1169415.697,1172516.0,348540,1183514,823839,1114466,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,30,,,,,,,,1169417.094,1172516.0,348540,1183514,823754,1114260,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,31,,,,,,,,1169418.042,1172516.0,348540,1183514,823688,1114150,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.97,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,32,,,,,,,,1169418.418,1172516.0,348540,1183514,823661,1114087,0.0,0.0,0.0,29.4496,100.0,6.9443,5.0,32,8218730
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,90.0,,2.579,2.0,1,32,3.0,1,59,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,90.5,,2.633,2.0,1,32,3.0,1,61,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,91.0,,2.69,2.0,1,32,3.0,1,62,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,91.5,,2.754,2.0,1,32,3.0,1,75,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,92.0,,2.822,2.0,1,32,3.0,1,82,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,92.5,,2.896,2.0,1,32,3.0,1,88,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,93.0,,2.977,3.0,1,32,3.0,1,100,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,93.5,,3.066,3.0,1,32,3.0,1,112,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,94.0,,3.166,3.0,1,32,3.0,1,123,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,94.5,,3.277,3.0,1,32,3.0,1,140,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,95.0,,3.402,3.0,1,32,3.0,1,153,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,95.5,,3.545,3.0,1,32,3.0,1,171,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,96.0,,3.712,3.0,1,32,3.0,1,194,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,96.5,,3.908,3.0,1,32,4.0,1,219,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,97.0,,4.145,4.0,1,32,4.0,1,244,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,97.5,,4.433,4.0,1,32,4.0,1,291,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,98.0,,4.783,4.0,1,32,4.0,1,340,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,98.5,,5.211,4.0,1,32,4.0,1,388,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,99.0,,5.764,5.0,1,32,4.0,1,484,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,99.5,,6.553,5.0,1,32,5.0,1,585,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,100.0,,7.649,6.0,1,32,6.0,1,720,,,,,,,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,1,,,,,,,,817571.368,908573.0,0,1183514,1118205,1166506,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,2,,,,,,,,1022217.734,1099763.0,0,1183514,1082729,1162534,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,3,,,,,,,,1097593.734,1146291.0,4230,1183514,1051845,1160006,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,4,,,,,,,,1131142.584,1160673.0,21995,1183514,1019766,1157119,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,5,,,,,,,,1148152.903,1165749.0,22841,1183514,987174,1153907,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,6,,,,,,,,1157541.167,1169132.0,90519,1183514,954120,1150317,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,7,,,,,,,,1163035.603,1170824.0,118436,1183514,922203,1146625,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,8,,,,,,,,1166429.682,1171670.0,122666,1183514,892099,1142922,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,9,,,,,,,,1168599.103,1172516.0,125204,1183514,864617,1139093,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,10,,,,,,,,1170028.276,1173362.0,129434,1183514,840360,1135243,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,11,,,,,,,,1170983.823,1174208.0,154813,1183514,818730,1131429,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,12,,,,,,,,1171635.447,1174208.0,252945,1183514,800104,1127802,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,13,,,,,,,,1172094.283,1175054.0,266481,1183514,784200,1124363,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,14,,,,,,,,1172418.83,1175054.0,269865,1183514,771004,1121043,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,15,,,,,,,,1172651.341,1175054.0,286784,1183514,760184,1117922,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,16,,,,,,,,1172820.486,1175054.0,286784,1183514,751311,1115006,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,17,,,,,,,,1172942.147,1175054.0,286784,1183514,744138,1112297,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,18,,,,,,,,1173032.315,1175054.0,348540,1183514,738513,1109766,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,19,,,,,,,,1173098.997,1175900.0,348540,1183514,734053,1107457,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,20,,,,,,,,1173148.226,1175900.0,348540,1183514,730511,1105383,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,21,,,,,,,,1173184.095,1175900.0,348540,1183514,727809,1103510,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,22,,,,,,,,1173211.547,1175900.0,348540,1183514,725765,1101982,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,23,,,,,,,,1173231.894,1175900.0,348540,1183514,724291,1100550,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,24,,,,,,,,1173246.945,1175900.0,348540,1183514,723103,1099387,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,25,,,,,,,,1173257.827,1175900.0,348540,1183514,722265,1098365,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,26,,,,,,,,1173266.018,1175900.0,348540,1183514,721687,1097473,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,27,,,,,,,,1173271.759,1175900.0,348540,1183514,721265,1096758,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,28,,,,,,,,1173275.642,1175900.0,348540,1183514,721006,1096209,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,29,,,,,,,,1173278.438,1175900.0,348540,1183514,720811,1095810,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,30,,,,,,,,1173280.321,1175900.0,348540,1183514,720694,1095516,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,31,,,,,,,,1173281.341,1175900.0,348540,1183514,720619,1095344,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.98,1.0,32,64,1399,25,1,1399,1183514,1183514,edge_to_coverage,,32,,,,,,,,1173281.904,1175900.0,348540,1183514,720592,1095271,0.0,0.0,0.0,29.4496,100.0,7.8801,6.0,32,9326201
glove25-25-angular,euclidean,mod-vamana,0.99,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,90.0,,2.589,2.0,1,31,3.0,1,55,,,,,,,0.0,0.0,0.0,31.308,100.0,9.5379,8.0,32,11288282
glove25-25-angular,euclidean,mod-vamana,0.99,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,90.5,,2.644,2.0,1,31,3.0,1,59,,,,,,,0.0,0.0,0.0,31.308,100.0,9.5379,8.0,32,11288282
glove25-25-angular,euclidean,mod-vamana,0.99,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,91.0,,2.703,2.0,1,31,3.0,1,62,,,,,,,0.0,0.0,0.0,31.308,100.0,9.5379,8.0,32,11288282
glove25-25-angular,euclidean,mod-vamana,0.99,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,91.5,,2.766,2.0,1,31,3.0,1,69,,,,,,,0.0,0.0,0.0,31.308,100.0,9.5379,8.0,32,11288282
glove25-25-angular,euclidean,mod-vamana,0.99,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,92.0,,2.835,2.0,1,31,3.0,1,74,,,,,,,0.0,0.0,0.0,31.308,100.0,9.5379,8.0,32,11288282
glove25-25-angular,euclidean,mod-vamana,0.99,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,92.5,,2.91,2.0,1,31,3.0,1,79,,,,,,,0.0,0.0,0.0,31.308,100.0,9.5379,8.0,32,11288282
glove25-25-angular,euclidean,mod-vamana,0.99,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,93.0,,2.992,3.0,1,32,3.0,1,88,,,,,,,0.0,0.0,0.0,31.308,100.0,9.5379,8.0,32,11288282
glove25-25-angular,euclidean,mod-vamana,0.99,1.0,32,64,1399,25,1,1399,1183514,1183514,coverage_to_degree,93.5,,3.082,3.0,1,32,3.0,1,100,,,,,,,0.0,0.0,0.0,31.308,100.0,9.5379,8.0,32,11288282
