dataset,metric,method,gamma,alpha,R,L,S,dimensions,estimated coverage,coverage sample,sources,total points,sweep,coverage,edges,mean out degree,median out degree,min out degree,max out degree,median in degree,min in degree,max in degree,mean points covered,median points covered,min points covered,max points covered,sources below 99.5% coverage,sources below 100% coverage,build time (s),build wall (s),adjlist wall (s),graph min coverage,graph max coverage,graph avg out degree,graph median out degree,graph max out degree,graph total edges
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,31,,,,,,,,59437.916,59946.0,17875,60000,15591,38521,0.0,0.0,0.0,29.7917,100.0,8.0327,6.0,32,481962
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,32,,,,,,,,59437.935,59946.0,17875,60000,15589,38519,0.0,0.0,0.0,29.7917,100.0,8.0327,6.0,32,481962
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,90.0,,2.902,2.0,1,24,3.0,1,214,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,90.5,,2.953,2.0,1,24,3.0,1,226,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,91.0,,2.995,2.0,1,27,3.0,1,233,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,91.5,,3.05,2.0,1,27,3.0,1,244,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,92.0,,3.098,3.0,1,27,3.0,1,252,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,92.5,,3.159,3.0,1,27,3.0,1,273,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,93.0,,3.216,3.0,1,29,3.0,1,283,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,93.5,,3.287,3.0,1,29,3.0,1,293,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,94.0,,3.352,3.0,1,29,3.0,1,302,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,94.5,,3.435,3.0,1,29,3.0,1,319,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,95.0,,3.515,3.0,1,29,3.0,1,341,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,95.5,,3.618,3.0,1,31,3.0,1,367,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,96.0,,3.716,3.0,1,31,3.0,1,391,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,96.5,,3.849,3.0,1,31,4.0,1,412,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,97.0,,3.98,3.0,1,31,4.0,1,430,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,97.5,,4.168,3.0,1,32,4.0,1,449,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,98.0,,4.361,4.0,1,32,4.0,1,480,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,98.5,,4.672,4.0,1,32,4.0,1,511,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,99.0,,5.04,4.0,1,32,5.0,1,550,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,99.5,,5.813,5.0,1,32,5.0,1,628,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,100.0,,8.133,7.0,1,32,7.0,1,783,,,,,,,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,1,,,,,,,,35600.912,38638.0,0,60000,56967,58877,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,2,,,,,,,,48290.776,54659.0,109,60000,51238,57055,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,3,,,,,,,,53705.888,58311.0,327,60000,44095,54288,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,4,,,,,,,,56326.934,59292.0,654,60000,37133,50950,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,5,,,,,,,,57665.604,59673.0,926,60000,30914,47578,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,6,,,,,,,,58385.178,59837.0,3760,60000,25842,44389,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,7,,,,,,,,58807.407,59891.0,9428,60000,21933,41346,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,8,,,,,,,,59062.29,59891.0,13569,60000,18832,38636,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,9,,,,,,,,59212.866,59946.0,13569,60000,16472,36407,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,10,,,,,,,,59314.558,59946.0,13569,60000,14827,34541,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,11,,,,,,,,59380.416,59946.0,13569,60000,13514,33005,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,12,,,,,,,,59423.768,59946.0,13569,60000,12538,31735,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,13,,,,,,,,59454.135,59946.0,13569,60000,11799,30723,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,14,,,,,,,,59477.003,60000.0,13569,60000,11206,29899,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,15,,,,,,,,59492.952,60000.0,13569,60000,10787,29195,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,16,,,,,,,,59503.986,60000.0,13569,60000,10470,28666,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,17,,,,,,,,59512.232,60000.0,13569,60000,10194,28213,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,18,,,,,,,,59518.267,60000.0,13569,60000,10014,27834,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,19,,,,,,,,59522.799,60000.0,13569,60000,9870,27572,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,20,,,,,,,,59526.014,60000.0,13569,60000,9753,27329,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,21,,,,,,,,59528.351,60000.0,13569,60000,9677,27111,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,22,,,,,,,,59529.883,60000.0,13569,60000,9622,26952,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,23,,,,,,,,59530.816,60000.0,13569,60000,9580,26852,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,24,,,,,,,,59531.677,60000.0,13569,60000,9541,26756,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,25,,,,,,,,59532.213,60000.0,13569,60000,9513,26670,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,26,,,,,,,,59532.696,60000.0,13569,60000,9496,26611,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,27,,,,,,,,59533.114,60000.0,13569,60000,9484,26562,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,28,,,,,,,,59533.325,60000.0,13569,60000,9472,26520,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,29,,,,,,,,59533.49,60000.0,13569,60000,9469,26501,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,30,,,,,,,,59533.584,60000.0,13569,60000,9465,26486,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,31,,,,,,,,59533.683,60000.0,13569,60000,9461,26475,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,32,,,,,,,,59533.709,60000.0,13569,60000,9458,26466,0.0,0.0,0.0,22.615,100.0,10.6739,9.0,32,640434
