source_id,total points,edges,points covered,coverage frac
486439805,1000000000,463,999999886,0.999999886
486439805,1000000000,464,999999887,0.999999887
486439805,1000000000,465,999999888,0.999999888
486439805,1000000000,466,999999889,0.999999889
486439805,1000000000,467,999999890,0.99999989
486439805,1000000000,468,999999891,0.999999891
486439805,1000000000,469,999999892,0.999999892
486439805,1000000000,470,999999893,0.999999893
486439805,1000000000,471,999999894,0.999999894
486439805,1000000000,472,999999895,0.999999895
486439805,1000000000,473,999999897,0.999999897
486439805,1000000000,474,999999899,0.999999899
486439805,1000000000,475,999999900,0.9999999
486439805,1000000000,476,999999901,0.999999901
486439805,1000000000,477,999999902,0.999999902
486439805,1000000000,478,999999905,0.999999905
486439805,1000000000,479,999999906,0.999999906
486439805,1000000000,480,999999909,0.999999909
486439805,1000000000,481,999999910,0.99999991
486439805,1000000000,482,999999912,0.999999912
486439805,1000000000,483,999999913,0.999999913
486439805,1000000000,484,999999914,0.999999914
486439805,1000000000,485,999999915,0.999999915
486439805,1000000000,486,999999916,0.999999916
486439805,1000000000,487,999999917,0.999999917
486439805,1000000000,488,999999918,0.999999918
486439805,1000000000,489,999999919,0.999999919
486439805,1000000000,490,999999920,0.99999992
486439805,1000000000,491,999999921,0.999999921
486439805,1000000000,492,999999922,0.999999922
486439805,1000000000,493,999999923,0.999999923
486439805,1000000000,494,999999926,0.999999926
486439805,1000000000,495,999999927,0.999999927
486439805,1000000000,496,999999928,0.999999928
486439805,1000000000,497,999999929,0.999999929
486439805,1000000000,498,999999932,0.999999932
486439805,1000000000,499,999999933,0.999999933
486439805,1000000000,500,999999934,0.999999934
486439805,1000000000,501,999999935,0.999999935
486439805,1000000000,502,999999936,0.999999936
486439805,1000000000,503,999999937,0.999999937
486439805,1000000000,504,999999938,0.999999938
486439805,1000000000,505,999999939,0.999999939
486439805,1000000000,506,999999941,0.999999941
486439805,1000000000,507,999999942,0.999999942
486439805,1000000000,508,999999943,0.999999943
486439805,1000000000,509,999999944,0.999999944
486439805,1000000000,510,999999945,0.999999945
486439805,1000000000,511,999999946,0.999999946
486439805,1000000000,512,999999947,0.999999947
486439805,1000000000,513,999999948,0.999999948
486439805,1000000000,514,999999949,0.999999949
486439805,1000000000,515,999999950,0.99999995
486439805,1000000000,516,999999951,0.999999951
486439805,1000000000,517,999999952,0.999999952
486439805,1000000000,518,999999953,0.999999953
486439805,1000000000,519,999999954,0.999999954
486439805,1000000000,520,999999955,0.999999955
486439805,1000000000,521,999999956,0.999999956
486439805,1000000000,522,999999957,0.999999957
486439805,1000000000,523,999999960,0.99999996
486439805,1000000000,524,999999961,0.999999961
486439805,1000000000,525,999999962,0.999999962
486439805,1000000000,526,999999963,0.999999963
486439805,1000000000,527,999999964,0.999999964
486439805,1000000000,528,999999965,0.999999965
486439805,1000000000,529,999999966,0.999999966
486439805,1000000000,530,999999967,0.999999967
486439805,1000000000,531,999999968,0.999999968
486439805,1000000000,532,999999969,0.999999969
486439805,1000000000,533,999999970,0.99999997
486439805,1000000000,534,999999971,0.999999971
486439805,1000000000,535,999999972,0.999999972
486439805,1000000000,536,999999973,0.999999973
486439805,1000000000,537,999999974,0.999999974
486439805,1000000000,538,999999975,0.999999975
486439805,1000000000,539,999999976,0.999999976
486439805,1000000000,540,999999977,0.999999977
486439805,1000000000,541,999999978,0.999999978
486439805,1000000000,542,999999979,0.999999979
486439805,1000000000,543,999999980,0.99999998
486439805,1000000000,544,999999983,0.999999983
486439805,1000000000,545,999999984,0.999999984
486439805,1000000000,546,999999986,0.999999986
486439805,1000000000,547,999999987,0.999999987
486439805,1000000000,548,999999988,0.999999988
486439805,1000000000,549,999999989,0.999999989
486439805,1000000000,550,999999990,0.99999999
486439805,1000000000,551,999999991,0.999999991
486439805,1000000000,552,999999992,0.999999992
486439805,1000000000,553,999999993,0.999999993
486439805,1000000000,554,999999994,0.999999994
486439805,1000000000,555,999999995,0.999999995
486439805,1000000000,556,999999996,0.999999996
486439805,1000000000,557,999999997,0.999999997
486439805,1000000000,558,999999998,0.999999998
486439805,1000000000,559,999999999,0.999999999
486439805,1000000000,560,1000000000,1.0
