source_id,total points,edges,points covered,coverage frac
1232101530,1402020720,347,1402002471,0.9999869837872296
1232101530,1402020720,348,1402002476,0.9999869873535108
1232101530,1402020720,349,1402002489,0.9999869966258416
1232101530,1402020720,350,1402002512,0.9999870130307347
1232101530,1402020720,351,1402002532,0.9999870272958591
1232101530,1402020720,352,1402002587,0.9999870665249512
1232101530,1402020720,353,1402002625,0.9999870936286877
1232101530,1402020720,354,1402002644,0.9999871071805558
1232101530,1402020720,355,1402002673,0.9999871278649862
1232101530,1402020720,356,1402002738,0.9999871742266405
1232101530,1402020720,357,1402002764,0.9999871927713022
1232101530,1402020720,358,1402002770,0.9999871970508396
1232101530,1402020720,359,1402002798,0.9999872170220138
1232101530,1402020720,360,1402002817,0.999987230573882
1232101530,1402020720,361,1402002835,0.9999872434124939
1232101530,1402020720,362,1402002846,0.9999872512583123
1232101530,1402020720,363,1402002850,0.9999872541113373
1232101530,1402020720,364,1402002864,0.9999872640969243
1232101530,1402020720,365,1402002884,0.9999872783620487
1232101530,1402020720,366,1402002936,0.9999873154513722
1232101530,1402020720,367,1402002944,0.999987321157422
1232101530,1402020720,368,1402002951,0.9999873261502156
1232101530,1402020720,369,1402002976,0.999987343981621
1232101530,1402020720,370,1402002989,0.9999873532539519
1232101530,1402020720,371,1402002998,0.9999873596732579
1232101530,1402020720,372,1402003045,0.9999873931963003
1232101530,1402020720,373,1402003052,0.9999873981890938
1232101530,1402020720,374,1402003069,0.9999874103144496
1232101530,1402020720,375,1402003089,0.999987424579574
1232101530,1402020720,376,1402003095,0.9999874288591113
1232101530,1402020720,377,1402003121,0.999987447403773
1232101530,1402020720,378,1402003174,0.9999874852063527
1232101530,1402020720,379,1402003185,0.9999874930521712
1232101530,1402020720,380,1402003202,0.9999875051775269
1232101530,1402020720,381,1402003232,0.9999875265752135
1232101530,1402020720,382,1402003250,0.9999875394138255
1232101530,1402020720,383,1402003297,0.9999875729368679
1232101530,1402020720,384,1402003314,0.9999875850622236
1232101530,1402020720,385,1402003327,0.9999875943345545
1232101530,1402020720,386,1402003355,0.9999876143057287
1232101530,1402020720,387,1402003395,0.9999876428359775
1232101530,1402020720,388,1402003522,0.9999877334195175
1232101530,1402020720,389,1402003608,0.9999877947595525
1232101530,1402020720,390,1402003754,0.9999878988949606
1232101530,1402020720,391,1402003777,0.9999879152998538
1232101530,1402020720,392,1402003802,0.9999879331312593
1232101530,1402020720,393,1402003822,0.9999879473963837
1232101530,1402020720,394,1402003863,0.9999879766398887
1232101530,1402020720,395,1402003876,0.9999879859122196
1232101530,1402020720,396,1402003894,0.9999879987508316
1232101530,1402020720,397,1402003918,0.9999880158689809
1232101530,1402020720,398,1402003924,0.9999880201485182
1232101530,1402020720,399,1402003939,0.9999880308473615
1232101530,1402020720,400,1402003949,0.9999880379799237
1232101530,1402020720,401,1402003966,0.9999880501052795
1232101530,1402020720,402,1402003976,0.9999880572378417
1232101530,1402020720,403,1402004003,0.9999880764957596
1232101530,1402020720,404,1402004014,0.999988084341578
1232101530,1402020720,405,1402004034,0.9999880986067025
1232101530,1402020720,406,1402004052,0.9999881114453144
1232101530,1402020720,407,1402004057,0.9999881150115956
1232101530,1402020720,408,1402004100,0.999988145681613
1232101530,1402020720,409,1402004114,0.9999881556672001
1232101530,1402020720,410,1402004123,0.9999881620865061
1232101530,1402020720,411,1402004142,0.9999881756383743
1232101530,1402020720,412,1402004156,0.9999881856239614
1232101530,1402020720,413,1402004203,0.9999882191470038
1232101530,1402020720,414,1402004218,0.9999882298458471
1232101530,1402020720,415,1402004226,0.9999882355518969
1232101530,1402020720,416,1402004237,0.9999882433977153
1232101530,1402020720,417,1402004250,0.9999882526700461
1232101530,1402020720,418,1402004287,0.9999882790605263
1232101530,1402020720,419,1402004323,0.9999883047377502
1232101530,1402020720,420,1402004331,0.9999883104438
1232101530,1402020720,421,1402004345,0.9999883204293871
1232101530,1402020720,422,1402004357,0.9999883289884618
1232101530,1402020720,423,1402004394,0.9999883553789419
1232101530,1402020720,424,1402004420,0.9999883739236036
1232101530,1402020720,425,1402004435,0.999988384622447
1232101530,1402020720,426,1402004442,0.9999883896152405
1232101530,1402020720,427,1402004461,0.9999884031671087
1232101530,1402020720,428,1402004485,0.999988420285258
1232101530,1402020720,429,1402004531,0.9999884530950441
1232101530,1402020720,430,1402004844,0.9999886763442412
1232101530,1402020720,431,1402004853,0.9999886827635471
1232101530,1402020720,432,1402004874,0.9999886977419278
1232101530,1402020720,433,1402004893,0.999988711293796
1232101530,1402020720,434,1402004904,0.9999887191396144
1232101530,1402020720,435,1402004912,0.9999887248456641
1232101530,1402020720,436,1402004980,0.9999887733470872
1232101530,1402020720,437,1402004996,0.9999887847591867
1232101530,1402020720,438,1402005020,0.9999888018773361
1232101530,1402020720,439,1402005027,0.9999888068701296
1232101530,1402020720,440,1402005037,0.9999888140026918
1232101530,1402020720,441,1402005051,0.9999888239882788
1232101530,1402020720,442,1402005070,0.999988837540147
1232101530,1402020720,443,1402005092,0.9999888532317839
1232101530,1402020720,444,1402005120,0.999988873202958
1232101530,1402020720,445,1402005154,0.9999888974536696
1232101530,1402020720,446,1402005161,0.9999889024464631
1232101530,1402020720,447,1402005169,0.9999889081525128
1232101530,1402020720,448,1402005181,0.9999889167115875
1232101530,1402020720,449,1402005202,0.9999889316899682
1232101530,1402020720,450,1402005214,0.9999889402490428
1232101530,1402020720,451,1402005218,0.9999889431020678
1232101530,1402020720,452,1402005226,0.9999889488081175
1232101530,1402020720,453,1402005238,0.9999889573671921
1232101530,1402020720,454,1402005244,0.9999889616467295
1232101530,1402020720,455,1402005256,0.9999889702058041
1232101530,1402020720,456,1402005277,0.9999889851841848
1232101530,1402020720,457,1402005303,0.9999890037288465
1232101530,1402020720,458,1402005316,0.9999890130011774
1232101530,1402020720,459,1402005319,0.999989015140946
1232101530,1402020720,460,1402005343,0.9999890322590953
1232101530,1402020720,461,1402005354,0.9999890401049137
1232101530,1402020720,462,1402005387,0.999989063642369
1232101530,1402020720,463,1402005415,0.9999890836135432
1232101530,1402020720,464,1402005424,0.9999890900328492
1232101530,1402020720,465,1402005431,0.9999890950256427
1232101530,1402020720,466,1402005451,0.9999891092907671
1232101530,1402020720,467,1402005455,0.999989112143792
1232101530,1402020720,468,1402005468,0.9999891214161228
1232101530,1402020720,469,1402005485,0.9999891335414787
1232101530,1402020720,470,1402005501,0.9999891449535782
1232101530,1402020720,471,1402005516,0.9999891556524214
1232101530,1402020720,472,1402005528,0.9999891642114961
1232101530,1402020720,473,1402005550,0.999989179903133
1232101530,1402020720,474,1402005555,0.999989183469414
1232101530,1402020720,475,1402005580,0.9999892013008196
1232101530,1402020720,476,1402005585,0.9999892048671006
1232101530,1402020720,477,1402005598,0.9999892141394315
1232101530,1402020720,478,1402005602,0.9999892169924565
1232101530,1402020720,479,1402005610,0.9999892226985062
1232101530,1402020720,480,1402005617,0.9999892276912997
1232101530,1402020720,481,1402005636,0.9999892412431679
1232101530,1402020720,482,1402005667,0.9999892633541108
1232101530,1402020720,483,1402005694,0.9999892826120287
1232101530,1402020720,484,1402005699,0.9999892861783098
1232101530,1402020720,485,1402005705,0.9999892904578471
1232101530,1402020720,486,1402005791,0.9999893517978822
1232101530,1402020720,487,1402005797,0.9999893560774195
1232101530,1402020720,488,1402005816,0.9999893696292876
1232101530,1402020720,489,1402005820,0.9999893724823126
1232101530,1402020720,490,1402005835,0.9999893831811558
1232101530,1402020720,491,1402005842,0.9999893881739493
1232101530,1402020720,492,1402005848,0.9999893924534867
1232101530,1402020720,493,1402005872,0.999989409571636
1232101530,1402020720,494,1402005881,0.999989415990942
1232101530,1402020720,495,1402005887,0.9999894202704793
1232101530,1402020720,496,1402005896,0.9999894266897853
1232101530,1402020720,497,1402005906,0.9999894338223475
1232101530,1402020720,498,1402005911,0.9999894373886286
1232101530,1402020720,499,1402005917,0.999989441668166
1232101530,1402020720,500,1402005927,0.9999894488007282
1232101530,1402020720,501,1402005933,0.9999894530802654
1232101530,1402020720,502,1402005959,0.9999894716249272
1232101530,1402020720,503,1402005967,0.999989477330977
1232101530,1402020720,504,1402005984,0.9999894894563327
1232101530,1402020720,505,1402005999,0.9999895001551761
