edges,n_sources,n_active,frac_active,"mean cov frac (all, clamped)",mean cov frac (active only)
50,10000,9999,0.9999,0.9997878794898,0.9997878582756277
51,10000,9998,0.9998,0.9997957227498,0.9997956818861772
52,10000,9998,0.9998,0.9998027792948999,0.9998027398428686
53,10000,9998,0.9998,0.9998097550022,0.9998097169455891
54,10000,9998,0.9998,0.9998162374994001,0.999816200739548
55,10000,9998,0.9998,0.9998219114463001,0.9998218758214643
56,10000,9998,0.9998,0.9998279404634,0.9998279060446089
57,10000,9998,0.9998,0.9998331634048999,0.9998331300309062
58,10000,9998,0.9998,0.9998384025008,0.999838370174835
59,10000,9998,0.9998,0.9998431484205,0.9998431170439088
60,10000,9998,0.9998,0.9998484293777,0.9998483990575114
61,10000,9998,0.9998,0.9998525747099,0.9998525452189438
62,10000,9998,0.9998,0.9998565910155,0.9998565623279656
63,10000,9998,0.9998,0.9998609667372,0.9998609389249851
64,10000,9998,0.9998,0.9998646709512,0.9998646438799761
65,10000,9998,0.9998,0.9998690757,0.999869049509902
66,10000,9998,0.9998,0.999872863034,0.9998728376015203
67,10000,9998,0.9998,0.9998761849998999,0.9998761602319464
68,10000,9998,0.9998,0.9998793914595,0.9998793673329666
69,10000,9998,0.9998,0.9998826177335,0.9998825942523505
70,10000,9997,0.9997,0.9998854502374,0.9998854158621586
71,10000,9997,0.9997,0.9998885321440001,0.9998884986936081
72,10000,9997,0.9997,0.9998913167289,0.9998912841141342
73,10000,9997,0.9997,0.999893857517,0.9998938256646994
74,10000,9997,0.9997,0.9998962003423001,0.9998961691930579
75,10000,9996,0.9996,0.9998985193336999,0.99989847872519
76,10000,9996,0.9996,0.9999008186007,0.9999007789122649
77,10000,9996,0.9996,0.9999028949601999,0.9999028561026411
78,10000,9996,0.9996,0.9999049738860001,0.9999049358603441
79,10000,9995,0.9995,0.9999069491913001,0.9999069026426213
80,10000,9995,0.9995,0.9999088259952,0.9999087803853927
81,10000,9994,0.9994,0.9999107908309,0.999910737273264
82,10000,9994,0.9994,0.9999124731269999,0.9999124205793476
83,10000,9994,0.9994,0.9999144458374,0.9999143944740845
84,10000,9994,0.9994,0.9999160436453001,0.9999159932412448
85,10000,9994,0.9994,0.9999176076835999,0.9999175582185311
86,10000,9994,0.9994,0.9999193044736,0.9999192560272163
87,10000,9994,0.9994,0.9999209177332999,0.9999208702554532
88,10000,9994,0.9994,0.9999223246496001,0.9999222780164099
89,10000,9994,0.9994,0.9999236710291,0.9999236252042225
90,10000,9994,0.9994,0.9999249883184,0.9999249432843706
91,10000,9994,0.9994,0.9999264316519999,0.9999263874844907
92,10000,9994,0.9994,0.9999276678022,0.999927624376826
93,10000,9994,0.9994,0.9999289255281,0.9999288828578147
94,10000,9994,0.9994,0.9999301287932,0.9999300868453073
95,10000,9994,0.9994,0.9999312251204,0.9999311838306983
96,10000,9994,0.9994,0.9999323869662,0.9999323463740244
97,10000,9994,0.9994,0.9999336289974999,0.9999335891509906
98,10000,9994,0.9994,0.9999349424467,0.9999349033887333
99,10000,9994,0.9994,0.9999360248625999,0.9999359864544727
100,10000,9994,0.9994,0.9999370913300001,0.9999370535621372
101,10000,9994,0.9994,0.9999380585571,0.9999380213699219
102,10000,9994,0.9994,0.9999390106763999,0.9999389740608365
103,10000,9994,0.9994,0.9999399652023999,0.9999399291598959
104,10000,9994,0.9994,0.9999409009326,0.9999408654518711
105,10000,9994,0.9994,0.9999417281720999,0.9999416931880128
106,10000,9994,0.9994,0.9999427807676999,0.9999427464155493
107,10000,9994,0.9994,0.999943580125,0.9999435462527517
108,10000,9994,0.9994,0.9999443859962,0.9999443526077646
109,10000,9994,0.9994,0.9999451796312,0.9999451467192315
110,10000,9994,0.9994,0.9999459533257999,0.999945920878327
