"GRAPH","Parameters","Size","Build time","Avg degree","Max degree"
"Vamana","R = 32, L = 64",113287,0,9.45136,32

"Num queries","Target recall","Actual recall","QPS","Average Cmps","Tail Cmps","Average Visited","Tail Visited","k","Q"
10000,0.3,0.39455,229232,133,189,10,10,10,10
10000,0.4,0.44598,214014,143,202,11,11,10,11
10000,0.5,0.52947,185629,162,228,13,13,10,13
10000,0.6,0.61736,163932,188,264,16,16,10,16
10000,0.7,0.70256,144886,215,387,19,34,10,10
10000,0.75,0.75225,123986,254,456,24,42,10,15
10000,0.8,0.80014,92026.8,341,600,36,62,10,26


