"GRAPH","Parameters","Size","Build time","Avg degree","Max degree"
"Vamana","R = 32, L = 64",113287,0,8.97204,32

"Num queries","Target recall","Actual recall","QPS","Average Cmps","Tail Cmps","Average Visited","Tail Visited","k","Q"
10000,0.3,0.3582,258625,125,178,10,10,1,10
10000,0.4,0.4081,232078,135,191,11,11,1,11
10000,0.5,0.5205,197804,163,229,14,14,1,14
10000,0.6,0.6187,163018,197,276,18,18,1,18
10000,0.7,0.7177,132496,245,442,24,43,1,14
10000,0.75,0.7528,112445,287,518,30,52,1,19
10000,0.8,0.8019,61249,516,863,68,105,1,55


