"GRAPH","Parameters","Size","Build time","Avg degree","Max degree"
"Vamana","R = 32, L = 64",113287,0,12.8982,32

"Num queries","Target recall","Actual recall","QPS","Average Cmps","Tail Cmps","Average Visited","Tail Visited","k","Q"
10000,0.4,0.4088,215480,141,195,10,10,1,10
10000,0.5,0.5266,182775,167,230,12,12,1,12
10000,0.6,0.6073,159949,191,262,14,14,1,14
10000,0.7,0.702,129786,235,323,18,18,1,18
10000,0.75,0.7505,122510,255,459,19,34,1,10
10000,0.8,0.8009,76098.3,405,684,36,58,1,26


