dataset,metric,method,gamma,alpha,R,L,S,dimensions,estimated coverage,coverage sample,sources,total points,sweep,coverage,edges,mean out degree,median out degree,min out degree,max out degree,median in degree,min in degree,max in degree,mean points covered,median points covered,min points covered,max points covered,sources below 99.5% coverage,sources below 100% coverage,build time (s),build wall (s),adjlist wall (s),graph min coverage,graph max coverage,graph avg out degree,graph median out degree,graph max out degree,graph total edges
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,98.0,,6.602,6.0,1,31,6.0,1,408,,,,,,,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,98.5,,7.063,7.0,1,32,6.0,1,447,,,,,,,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,99.0,,7.547,7.0,1,32,7.0,1,482,,,,,,,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,99.5,,8.364,8.0,1,32,7.0,1,523,,,,,,,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,100.0,,9.649,8.0,1,32,8.0,1,596,,,,,,,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,1,,,,,,,,32632.7,33460.0,54,60000,59962,59997,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,2,,,,,,,,45555.633,48501.0,1199,60000,59702,59978,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,3,,,,,,,,51573.621,54114.0,6267,60000,58943,59896,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,4,,,,,,,,54721.799,56730.0,7684,60000,57653,59747,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,5,,,,,,,,56461.112,57984.0,10191,60000,55773,59516,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,6,,,,,,,,57494.362,58583.0,12752,60000,53473,59205,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,7,,,,,,,,58112.199,58910.0,19074,60000,50949,58790,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,8,,,,,,,,58492.276,59074.0,19292,60000,48329,58327,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,9,,,,,,,,58732.755,59237.0,25450,60000,45934,57791,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,10,,,,,,,,58887.961,59292.0,25450,60000,43858,57216,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,11,,,,,,,,58989.018,59346.0,25450,60000,42052,56702,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,12,,,,,,,,59057.294,59401.0,25450,60000,40504,56219,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,13,,,,,,,,59102.769,59455.0,25450,60000,39307,55748,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,14,,,,,,,,59134.556,59510.0,25450,60000,38297,55346,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,15,,,,,,,,59155.199,59510.0,25450,60000,37519,54941,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,16,,,,,,,,59169.461,59510.0,25450,60000,36898,54572,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,17,,,,,,,,59179.574,59510.0,25450,60000,36431,54265,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,18,,,,,,,,59186.709,59564.0,25450,60000,36085,54021,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,19,,,,,,,,59192.374,59564.0,25450,60000,35787,53800,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,20,,,,,,,,59195.819,59564.0,25450,60000,35600,53616,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,21,,,,,,,,59198.429,59564.0,25450,60000,35444,53429,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,22,,,,,,,,59200.328,59564.0,25450,60000,35324,53295,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,23,,,,,,,,59201.662,59564.0,25450,60000,35240,53174,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,24,,,,,,,,59202.597,59564.0,25450,60000,35168,53106,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,25,,,,,,,,59203.252,59564.0,25450,60000,35107,53023,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,26,,,,,,,,59203.714,59564.0,25450,60000,35072,52975,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,27,,,,,,,,59204.033,59564.0,25450,60000,35050,52925,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,28,,,,,,,,59204.28,59564.0,25450,60000,35026,52881,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,29,,,,,,,,59204.435,59564.0,25450,60000,35014,52855,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,30,,,,,,,,59204.545,59564.0,25450,60000,35003,52830,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,31,,,,,,,,59204.591,59564.0,25450,60000,35003,52821,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.97,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,32,,,,,,,,59204.612,59564.0,25450,60000,35002,52816,0.0,0.0,0.0,42.4167,100.0,10.114,9.0,32,606837
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,90.0,,3.811,3.0,1,20,4.0,1,147,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,90.5,,3.905,4.0,1,20,4.0,1,154,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,91.0,,3.988,4.0,1,22,4.0,1,164,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,91.5,,4.095,4.0,1,22,4.0,1,169,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,92.0,,4.192,4.0,1,22,4.0,1,174,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,92.5,,4.316,4.0,1,23,4.0,1,186,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,93.0,,4.43,4.0,1,23,4.0,1,197,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,93.5,,4.575,4.0,1,24,4.0,1,211,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,94.0,,4.706,4.0,1,24,4.0,1,223,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,94.5,,4.88,4.0,1,24,5.0,1,243,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,95.0,,5.043,5.0,1,24,5.0,1,255,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,95.5,,5.263,5.0,1,24,5.0,1,280,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,96.0,,5.468,5.0,1,24,5.0,1,304,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,96.5,,5.749,5.0,1,26,5.0,1,333,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,97.0,,6.021,6.0,1,26,6.0,1,363,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,97.5,,6.407,6.0,1,28,6.0,1,402,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,98.0,,6.785,6.0,1,28,6.0,1,440,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,98.5,,7.333,7.0,1,32,7.0,1,490,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,99.0,,7.905,7.0,1,32,7.0,1,533,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,99.5,,8.886,8.0,1,32,8.0,1,606,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,100.0,,10.485,9.0,1,32,9.0,1,710,,,,,,,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,1,,,,,,,,32612.436,33460.0,54,60000,59963,59997,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,2,,,,,,,,45550.384,48501.0,1199,60000,59692,59975,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,3,,,,,,,,51559.046,54114.0,6267,60000,58851,59882,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,4,,,,,,,,54716.731,56676.0,7684,60000,57387,59718,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,5,,,,,,,,56467.842,57984.0,8719,60000,55225,59443,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,6,,,,,,,,57516.332,58692.0,11172,60000,52538,59071,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,7,,,,,,,,58159.626,59019.0,13678,60000,49609,58560,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,8,,,,,,,,58559.453,59237.0,19292,60000,46495,57997,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,9,,,,,,,,58819.86,59346.0,24251,60000,43693,57363,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,10,,,,,,,,58990.291,59455.0,24251,60000,41171,56695,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,11,,,,,,,,59101.734,59510.0,24251,60000,38975,56044,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,12,,,,,,,,59177.847,59564.0,24251,60000,37126,55449,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,13,,,,,,,,59229.761,59564.0,24251,60000,35573,54848,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,14,,,,,,,,59264.674,59619.0,24251,60000,34347,54317,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,15,,,,,,,,59289.214,59619.0,24251,60000,33400,53838,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,16,,,,,,,,59306.168,59673.0,24251,60000,32647,53370,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,17,,,,,,,,59318.78,59673.0,24251,60000,32066,52960,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,18,,,,,,,,59327.607,59673.0,24251,60000,31569,52626,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,19,,,,,,,,59334.02,59673.0,24251,60000,31228,52306,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,20,,,,,,,,59338.28,59673.0,24251,60000,30978,52051,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,21,,,,,,,,59341.47,59673.0,24251,60000,30785,51824,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,22,,,,,,,,59343.732,59673.0,24251,60000,30658,51641,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,23,,,,,,,,59345.376,59673.0,24251,60000,30544,51493,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,24,,,,,,,,59346.77,59673.0,24251,60000,30445,51355,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,25,,,,,,,,59347.681,59673.0,24251,60000,30375,51240,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,26,,,,,,,,59348.23,59673.0,24251,60000,30326,51167,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,27,,,,,,,,59348.6,59673.0,24251,60000,30303,51106,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,28,,,,,,,,59348.873,59673.0,24251,60000,30284,51056,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,29,,,,,,,,59349.044,59673.0,24251,60000,30271,51023,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,30,,,,,,,,59349.166,59673.0,24251,60000,30262,50992,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,31,,,,,,,,59349.246,59673.0,24251,60000,30256,50962,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.98,1.0,32,64,1101,784,1,1101,60000,60000,edge_to_coverage,,32,,,,,,,,59349.275,59673.0,24251,60000,30256,50957,0.0,0.0,0.0,40.4183,100.0,11.0838,10.0,32,665031
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,90.0,,3.831,3.0,1,20,4.0,1,130,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,90.5,,3.925,4.0,1,20,4.0,1,133,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,91.0,,4.01,4.0,1,22,4.0,1,142,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,91.5,,4.117,4.0,1,22,4.0,1,148,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,92.0,,4.215,4.0,1,22,4.0,1,155,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,92.5,,4.341,4.0,1,22,4.0,1,161,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,93.0,,4.456,4.0,1,22,4.0,1,170,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,93.5,,4.602,4.0,1,23,4.0,1,179,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,94.0,,4.735,4.0,1,24,4.0,1,188,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,94.5,,4.914,4.0,1,24,5.0,1,205,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,95.0,,5.081,5.0,1,24,5.0,1,218,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,95.5,,5.304,5.0,1,24,5.0,1,245,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,96.0,,5.515,5.0,1,25,5.0,1,266,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,96.5,,5.803,5.0,1,25,5.0,1,293,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,97.0,,6.084,6.0,1,27,6.0,1,327,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,97.5,,6.494,6.0,1,28,6.0,1,366,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,98.0,,6.909,6.0,1,29,6.0,1,405,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,98.5,,7.552,7.0,1,29,7.0,1,465,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,784,1,1101,60000,60000,coverage_to_degree,99.0,,8.268,8.0,1,32,8.0,1,517,,,,,,,0.0,0.0,0.0,42.4167,100.0,12.4894,11.0,32,749363
